CUST_ID,TYPE,VALUE
1069,SENDOUT_1,0
1070,SENDOUT_1,1
1071,SENDOUT_1,0
1072,SENDOUT_1,1
1073,SENDOUT_1,0
1074,SENDOUT_1,1
1075,SENDOUT_1,0
1076,SENDOUT_1,0
1077,SENDOUT_1,1
1078,SENDOUT_1,1
1079,SENDOUT_1,0
1080,SENDOUT_1,0
1081,SENDOUT_1,1
1082,SENDOUT_1,1
1083,SENDOUT_1,0
1084,SENDOUT_1,0
1085,SENDOUT_1,0
1086,SENDOUT_1,0
1087,SENDOUT_1,1
1088,SENDOUT_1,0
1089,SENDOUT_1,0
1090,SENDOUT_1,0
1091,SENDOUT_1,1
1092,SENDOUT_1,0
1093,SENDOUT_1,1
1094,SENDOUT_1,0
1095,SENDOUT_1,1
1096,SENDOUT_1,0
1097,SENDOUT_1,0
1098,SENDOUT_1,1
1099,SENDOUT_1,0
1100,SENDOUT_1,1
1101,SENDOUT_1,0
1102,SENDOUT_1,1
1103,SENDOUT_1,0
1104,SENDOUT_1,1
1105,SENDOUT_1,0
1106,SENDOUT_1,1
1107,SENDOUT_1,0
1108,SENDOUT_1,0
1109,SENDOUT_1,0
1110,SENDOUT_1,0
1111,SENDOUT_1,0
1112,SENDOUT_1,0
1113,SENDOUT_1,0
1114,SENDOUT_1,0
1115,SENDOUT_1,0
1116,SENDOUT_1,0
1117,SENDOUT_1,1
1118,SENDOUT_1,0
1119,SENDOUT_1,0
1120,SENDOUT_1,0
1121,SENDOUT_1,0
1122,SENDOUT_1,1
1123,SENDOUT_1,1
1124,SENDOUT_1,1
1125,SENDOUT_1,1
1126,SENDOUT_1,1
1127,SENDOUT_1,0
1128,SENDOUT_1,1
1129,SENDOUT_1,0
1130,SENDOUT_1,0
1131,SENDOUT_1,0
1132,SENDOUT_1,0
1133,SENDOUT_1,1
1134,SENDOUT_1,1
1135,SENDOUT_1,0
1136,SENDOUT_1,1
1137,SENDOUT_1,0
1138,SENDOUT_1,0
1139,SENDOUT_1,1
1140,SENDOUT_1,0
1141,SENDOUT_1,0
1142,SENDOUT_1,1
1143,SENDOUT_1,1
1144,SENDOUT_1,1
1145,SENDOUT_1,0
1146,SENDOUT_1,0
1147,SENDOUT_1,1
1148,SENDOUT_1,0
1149,SENDOUT_1,1
1150,SENDOUT_1,0
1151,SENDOUT_1,1
1152,SENDOUT_1,0
1153,SENDOUT_1,1
1154,SENDOUT_1,0
1155,SENDOUT_1,0
1156,SENDOUT_1,1
1157,SENDOUT_1,1
1158,SENDOUT_1,1
1159,SENDOUT_1,1
1160,SENDOUT_1,0
1161,SENDOUT_1,1
1162,SENDOUT_1,1
1163,SENDOUT_1,1
1164,SENDOUT_1,0
1165,SENDOUT_1,0
1166,SENDOUT_1,0
1167,SENDOUT_1,1
1168,SENDOUT_1,0
1169,SENDOUT_1,0
1170,SENDOUT_1,1
1171,SENDOUT_1,1
1172,SENDOUT_1,0
1173,SENDOUT_1,0
1174,SENDOUT_1,1
1175,SENDOUT_1,1
1176,SENDOUT_1,1
1177,SENDOUT_1,0
1178,SENDOUT_1,0
1179,SENDOUT_1,0
1180,SENDOUT_1,1
1181,SENDOUT_1,1
1182,SENDOUT_1,1
1183,SENDOUT_1,1
1184,SENDOUT_1,1
1185,SENDOUT_1,0
1186,SENDOUT_1,0
1187,SENDOUT_1,1
1188,SENDOUT_1,0
1189,SENDOUT_1,1
1190,SENDOUT_1,1
1191,SENDOUT_1,1
1192,SENDOUT_1,0
1193,SENDOUT_1,1
1194,SENDOUT_1,0
1195,SENDOUT_1,1
1196,SENDOUT_1,0
1197,SENDOUT_1,0
1198,SENDOUT_1,1
1199,SENDOUT_1,1
1200,SENDOUT_1,0
1201,SENDOUT_1,1
1202,SENDOUT_1,1
1203,SENDOUT_1,0
1204,SENDOUT_1,0
1205,SENDOUT_1,1
1206,SENDOUT_1,0
1207,SENDOUT_1,0
1208,SENDOUT_1,0
1209,SENDOUT_1,0
1210,SENDOUT_1,0
1211,SENDOUT_1,1
1212,SENDOUT_1,0
1213,SENDOUT_1,0
1214,SENDOUT_1,0
1215,SENDOUT_1,0
1216,SENDOUT_1,1
1217,SENDOUT_1,1
1218,SENDOUT_1,1
1219,SENDOUT_1,1
1220,SENDOUT_1,0
1221,SENDOUT_1,1
1222,SENDOUT_1,0
1223,SENDOUT_1,0
1224,SENDOUT_1,0
1225,SENDOUT_1,1
1226,SENDOUT_1,1
1227,SENDOUT_1,0
1228,SENDOUT_1,1
1229,SENDOUT_1,1
1230,SENDOUT_1,1
1231,SENDOUT_1,0
1232,SENDOUT_1,1
1233,SENDOUT_1,1
1234,SENDOUT_1,0
1235,SENDOUT_1,0
1236,SENDOUT_1,1
1237,SENDOUT_1,0
1238,SENDOUT_1,1
1239,SENDOUT_1,0
1240,SENDOUT_1,1
1241,SENDOUT_1,1
1242,SENDOUT_1,0
1243,SENDOUT_1,0
1244,SENDOUT_1,0
1245,SENDOUT_1,0
1246,SENDOUT_1,1
1247,SENDOUT_1,1
1248,SENDOUT_1,1
1249,SENDOUT_1,0
1250,SENDOUT_1,1
1251,SENDOUT_1,0
1252,SENDOUT_1,0
1253,SENDOUT_1,0
1254,SENDOUT_1,0
1255,SENDOUT_1,0
1256,SENDOUT_1,1
1257,SENDOUT_1,1
1258,SENDOUT_1,0
1259,SENDOUT_1,1
1260,SENDOUT_1,1
1261,SENDOUT_1,1
1262,SENDOUT_1,1
1263,SENDOUT_1,0
1264,SENDOUT_1,1
1265,SENDOUT_1,0
1266,SENDOUT_1,0
1267,SENDOUT_1,0
1268,SENDOUT_1,0
1269,SENDOUT_1,1
1270,SENDOUT_1,0
1271,SENDOUT_1,1
1272,SENDOUT_1,0
1273,SENDOUT_1,1
1274,SENDOUT_1,1
1275,SENDOUT_1,0
1276,SENDOUT_1,1
1277,SENDOUT_1,1
1278,SENDOUT_1,1
1279,SENDOUT_1,0
1280,SENDOUT_1,0
1281,SENDOUT_1,0
1282,SENDOUT_1,0
1283,SENDOUT_1,0
1284,SENDOUT_1,1
1285,SENDOUT_1,1
1286,SENDOUT_1,1
1287,SENDOUT_1,1
1288,SENDOUT_1,0
1289,SENDOUT_1,0
1290,SENDOUT_1,0
1291,SENDOUT_1,1
1292,SENDOUT_1,0
1293,SENDOUT_1,1
1294,SENDOUT_1,1
1295,SENDOUT_1,0
1296,SENDOUT_1,0
1297,SENDOUT_1,1
1298,SENDOUT_1,0
1299,SENDOUT_1,1
1300,SENDOUT_1,0
1301,SENDOUT_1,1
1302,SENDOUT_1,1
1303,SENDOUT_1,1
1304,SENDOUT_1,0
1305,SENDOUT_1,1
1306,SENDOUT_1,1
1307,SENDOUT_1,0
1308,SENDOUT_1,0
1309,SENDOUT_1,0
1310,SENDOUT_1,1
1311,SENDOUT_1,1
1312,SENDOUT_1,0
1313,SENDOUT_1,1
1314,SENDOUT_1,0
1315,SENDOUT_1,1
1316,SENDOUT_1,0
1317,SENDOUT_1,1
1318,SENDOUT_1,1
1319,SENDOUT_1,1
1320,SENDOUT_1,0
1321,SENDOUT_1,1
1322,SENDOUT_1,1
1323,SENDOUT_1,1
1324,SENDOUT_1,0
1325,SENDOUT_1,1
1326,SENDOUT_1,0
1327,SENDOUT_1,1
1328,SENDOUT_1,1
1329,SENDOUT_1,0
1330,SENDOUT_1,1
1331,SENDOUT_1,1
1332,SENDOUT_1,1
1333,SENDOUT_1,1
1334,SENDOUT_1,0
1335,SENDOUT_1,1
1336,SENDOUT_1,1
1337,SENDOUT_1,1
1338,SENDOUT_1,0
1339,SENDOUT_1,1
1340,SENDOUT_1,1
1341,SENDOUT_1,1
1342,SENDOUT_1,1
1343,SENDOUT_1,0
1344,SENDOUT_1,1
1345,SENDOUT_1,1
1346,SENDOUT_1,1
1347,SENDOUT_1,1
1348,SENDOUT_1,1
1349,SENDOUT_1,0
1350,SENDOUT_1,1
1351,SENDOUT_1,0
1352,SENDOUT_1,0
1353,SENDOUT_1,0
1354,SENDOUT_1,0
1355,SENDOUT_1,0
1356,SENDOUT_1,1
1357,SENDOUT_1,1
1358,SENDOUT_1,1
1359,SENDOUT_1,0
1360,SENDOUT_1,0
1361,SENDOUT_1,0
1362,SENDOUT_1,1
1363,SENDOUT_1,1
1364,SENDOUT_1,1
1365,SENDOUT_1,1
1366,SENDOUT_1,1
1367,SENDOUT_1,0
1368,SENDOUT_1,0
1369,SENDOUT_1,1
1370,SENDOUT_1,1
1371,SENDOUT_1,1
1372,SENDOUT_1,0
1373,SENDOUT_1,0
1374,SENDOUT_1,0
1375,SENDOUT_1,1
1376,SENDOUT_1,1
1377,SENDOUT_1,1
1378,SENDOUT_1,1
1379,SENDOUT_1,1
1380,SENDOUT_1,1
1381,SENDOUT_1,0
1382,SENDOUT_1,0
1383,SENDOUT_1,0
1384,SENDOUT_1,0
1385,SENDOUT_1,0
1386,SENDOUT_1,0
1387,SENDOUT_1,1
1388,SENDOUT_1,1
1389,SENDOUT_1,1
1390,SENDOUT_1,1
1391,SENDOUT_1,1
1392,SENDOUT_1,1
1393,SENDOUT_1,1
1394,SENDOUT_1,1
1395,SENDOUT_1,1
1396,SENDOUT_1,0
1397,SENDOUT_1,1
1398,SENDOUT_1,1
1399,SENDOUT_1,1
1400,SENDOUT_1,1
1401,SENDOUT_1,0
1402,SENDOUT_1,0
1403,SENDOUT_1,0
1404,SENDOUT_1,0
1405,SENDOUT_1,1
1406,SENDOUT_1,1
1407,SENDOUT_1,0
1408,SENDOUT_1,1
1409,SENDOUT_1,1
1410,SENDOUT_1,1
1411,SENDOUT_1,1
1412,SENDOUT_1,1
1413,SENDOUT_1,0
1414,SENDOUT_1,1
1415,SENDOUT_1,0
1416,SENDOUT_1,1
1417,SENDOUT_1,0
1418,SENDOUT_1,1
1419,SENDOUT_1,1
1420,SENDOUT_1,1
1421,SENDOUT_1,1
1422,SENDOUT_1,0
1423,SENDOUT_1,0
1424,SENDOUT_1,1
1425,SENDOUT_1,0
1426,SENDOUT_1,0
1427,SENDOUT_1,1
1428,SENDOUT_1,1
1429,SENDOUT_1,1
1430,SENDOUT_1,1
1431,SENDOUT_1,0
1432,SENDOUT_1,0
1433,SENDOUT_1,0
1434,SENDOUT_1,0
1435,SENDOUT_1,1
1436,SENDOUT_1,0
1437,SENDOUT_1,0
1438,SENDOUT_1,0
1439,SENDOUT_1,0
1440,SENDOUT_1,1
1441,SENDOUT_1,1
1442,SENDOUT_1,1
1443,SENDOUT_1,0
1444,SENDOUT_1,1
1445,SENDOUT_1,0
1446,SENDOUT_1,1
1447,SENDOUT_1,1
1448,SENDOUT_1,1
1449,SENDOUT_1,0
1450,SENDOUT_1,1
1451,SENDOUT_1,0
1452,SENDOUT_1,1
1453,SENDOUT_1,1
1454,SENDOUT_1,1
1455,SENDOUT_1,1
1456,SENDOUT_1,0
1457,SENDOUT_1,1
1458,SENDOUT_1,0
1459,SENDOUT_1,0
1460,SENDOUT_1,0
1461,SENDOUT_1,0
1462,SENDOUT_1,1
1463,SENDOUT_1,1
1464,SENDOUT_1,0
1465,SENDOUT_1,1
1466,SENDOUT_1,0
1467,SENDOUT_1,0
1468,SENDOUT_1,0
1469,SENDOUT_1,0
1470,SENDOUT_1,1
1471,SENDOUT_1,1
1472,SENDOUT_1,1
1473,SENDOUT_1,1
1474,SENDOUT_1,1
1475,SENDOUT_1,0
1476,SENDOUT_1,0
1477,SENDOUT_1,1
1478,SENDOUT_1,0
1479,SENDOUT_1,0
1480,SENDOUT_1,1
1481,SENDOUT_1,0
1482,SENDOUT_1,1
1483,SENDOUT_1,1
1484,SENDOUT_1,1
1485,SENDOUT_1,1
1486,SENDOUT_1,0
1487,SENDOUT_1,0
1488,SENDOUT_1,1
1489,SENDOUT_1,1
1490,SENDOUT_1,1
1491,SENDOUT_1,1
1492,SENDOUT_1,1
1493,SENDOUT_1,0
1494,SENDOUT_1,1
1495,SENDOUT_1,0
1496,SENDOUT_1,0
1497,SENDOUT_1,0
1498,SENDOUT_1,0
1499,SENDOUT_1,0
1500,SENDOUT_1,1
1501,SENDOUT_1,1
1502,SENDOUT_1,1
1503,SENDOUT_1,0
1504,SENDOUT_1,1
1505,SENDOUT_1,0
1506,SENDOUT_1,1
1507,SENDOUT_1,1
1508,SENDOUT_1,0
1509,SENDOUT_1,0
1510,SENDOUT_1,1
1511,SENDOUT_1,1
1512,SENDOUT_1,0
1513,SENDOUT_1,1
1514,SENDOUT_1,0
1515,SENDOUT_1,0
1516,SENDOUT_1,1
1517,SENDOUT_1,1
1518,SENDOUT_1,0
1519,SENDOUT_1,0
1520,SENDOUT_1,1
1521,SENDOUT_1,1
1522,SENDOUT_1,1
1523,SENDOUT_1,0
1524,SENDOUT_1,0
1525,SENDOUT_1,1
1526,SENDOUT_1,0
1527,SENDOUT_1,0
1528,SENDOUT_1,0
1529,SENDOUT_1,1
1530,SENDOUT_1,1
1531,SENDOUT_1,1
1532,SENDOUT_1,1
1533,SENDOUT_1,1
1534,SENDOUT_1,1
1535,SENDOUT_1,0
1536,SENDOUT_1,0
1537,SENDOUT_1,1
1538,SENDOUT_1,1
1539,SENDOUT_1,1
1540,SENDOUT_1,1
1541,SENDOUT_1,1
1542,SENDOUT_1,1
1543,SENDOUT_1,1
1544,SENDOUT_1,0
1545,SENDOUT_1,0
1546,SENDOUT_1,1
1547,SENDOUT_1,1
1548,SENDOUT_1,0
1549,SENDOUT_1,1
1550,SENDOUT_1,1
1551,SENDOUT_1,0
1552,SENDOUT_1,0
1553,SENDOUT_1,0
1554,SENDOUT_1,1
1555,SENDOUT_1,1
1556,SENDOUT_1,0
1557,SENDOUT_1,1
1558,SENDOUT_1,0
1559,SENDOUT_1,1
1560,SENDOUT_1,0
1561,SENDOUT_1,1
1562,SENDOUT_1,0
1563,SENDOUT_1,0
1564,SENDOUT_1,1
1565,SENDOUT_1,0
1566,SENDOUT_1,1
1567,SENDOUT_1,0
1568,SENDOUT_1,0
1569,SENDOUT_1,1
1570,SENDOUT_1,1
1571,SENDOUT_1,0
1572,SENDOUT_1,0
1573,SENDOUT_1,1
1574,SENDOUT_1,1
1575,SENDOUT_1,0
1576,SENDOUT_1,1
1577,SENDOUT_1,1
1578,SENDOUT_1,1
1579,SENDOUT_1,1
1580,SENDOUT_1,1
1581,SENDOUT_1,0
1582,SENDOUT_1,1
1583,SENDOUT_1,1
1584,SENDOUT_1,0
1585,SENDOUT_1,0
1586,SENDOUT_1,1
1587,SENDOUT_1,0
1588,SENDOUT_1,0
1589,SENDOUT_1,1
1590,SENDOUT_1,0
1591,SENDOUT_1,0
1592,SENDOUT_1,0
1593,SENDOUT_1,1
1594,SENDOUT_1,1
1595,SENDOUT_1,1
1596,SENDOUT_1,1
1597,SENDOUT_1,0
1598,SENDOUT_1,0
1599,SENDOUT_1,0
1600,SENDOUT_1,0
1601,SENDOUT_1,0
1602,SENDOUT_1,1
1603,SENDOUT_1,1
1604,SENDOUT_1,1
1605,SENDOUT_1,0
1606,SENDOUT_1,0
1607,SENDOUT_1,0
1608,SENDOUT_1,0
1609,SENDOUT_1,0
1610,SENDOUT_1,1
1611,SENDOUT_1,0
1612,SENDOUT_1,0
1613,SENDOUT_1,0
1614,SENDOUT_1,1
1615,SENDOUT_1,0
1616,SENDOUT_1,1
1617,SENDOUT_1,0
1618,SENDOUT_1,0
1619,SENDOUT_1,1
1620,SENDOUT_1,0
1621,SENDOUT_1,1
1622,SENDOUT_1,0
1623,SENDOUT_1,0
1624,SENDOUT_1,1
1625,SENDOUT_1,1
1626,SENDOUT_1,1
1627,SENDOUT_1,0
1628,SENDOUT_1,1
1629,SENDOUT_1,1
1630,SENDOUT_1,0
1631,SENDOUT_1,0
1632,SENDOUT_1,0
1633,SENDOUT_1,1
1634,SENDOUT_1,0
1635,SENDOUT_1,0
1636,SENDOUT_1,1
1637,SENDOUT_1,0
1638,SENDOUT_1,0
1639,SENDOUT_1,0
1640,SENDOUT_1,0
1641,SENDOUT_1,1
1642,SENDOUT_1,1
1643,SENDOUT_1,0
1644,SENDOUT_1,1
1645,SENDOUT_1,1
1646,SENDOUT_1,1
1647,SENDOUT_1,1
1648,SENDOUT_1,0
1649,SENDOUT_1,0
1650,SENDOUT_1,1
1651,SENDOUT_1,1
1652,SENDOUT_1,1
1653,SENDOUT_1,0
1654,SENDOUT_1,0
1655,SENDOUT_1,1
1656,SENDOUT_1,1
1657,SENDOUT_1,1
1658,SENDOUT_1,1
1659,SENDOUT_1,0
1660,SENDOUT_1,1
1661,SENDOUT_1,0
1662,SENDOUT_1,1
1663,SENDOUT_1,0
1664,SENDOUT_1,1
1665,SENDOUT_1,0
1666,SENDOUT_1,0
1667,SENDOUT_1,1
1668,SENDOUT_1,0
1669,SENDOUT_1,0
1670,SENDOUT_1,0
1671,SENDOUT_1,1
1672,SENDOUT_1,0
1673,SENDOUT_1,1
1674,SENDOUT_1,0
1675,SENDOUT_1,0
1676,SENDOUT_1,1
1677,SENDOUT_1,1
1678,SENDOUT_1,0
1679,SENDOUT_1,0
1680,SENDOUT_1,1
1681,SENDOUT_1,0
1682,SENDOUT_1,1
1683,SENDOUT_1,0
1684,SENDOUT_1,0
1685,SENDOUT_1,0
1686,SENDOUT_1,1
1687,SENDOUT_1,0
1688,SENDOUT_1,1
1689,SENDOUT_1,0
1690,SENDOUT_1,0
1691,SENDOUT_1,1
1692,SENDOUT_1,0
1693,SENDOUT_1,0
1694,SENDOUT_1,0
1695,SENDOUT_1,1
1696,SENDOUT_1,1
1697,SENDOUT_1,1
1698,SENDOUT_1,1
1699,SENDOUT_1,0
1700,SENDOUT_1,1
1701,SENDOUT_1,1
1702,SENDOUT_1,1
1703,SENDOUT_1,1
1704,SENDOUT_1,0
1705,SENDOUT_1,1
1706,SENDOUT_1,0
1707,SENDOUT_1,0
1708,SENDOUT_1,0
1709,SENDOUT_1,0
1710,SENDOUT_1,1
1711,SENDOUT_1,1
1712,SENDOUT_1,1
1713,SENDOUT_1,1
1714,SENDOUT_1,1
1715,SENDOUT_1,0
1716,SENDOUT_1,0
1717,SENDOUT_1,0
1718,SENDOUT_1,1
1719,SENDOUT_1,1
1720,SENDOUT_1,1
1721,SENDOUT_1,0
1722,SENDOUT_1,1
1723,SENDOUT_1,0
1724,SENDOUT_1,1
1725,SENDOUT_1,0
1726,SENDOUT_1,0
1727,SENDOUT_1,1
1728,SENDOUT_1,0
1729,SENDOUT_1,0
1730,SENDOUT_1,0
1731,SENDOUT_1,1
1732,SENDOUT_1,1
1733,SENDOUT_1,0
1734,SENDOUT_1,0
1735,SENDOUT_1,0
1736,SENDOUT_1,0
1737,SENDOUT_1,1
1738,SENDOUT_1,0
1739,SENDOUT_1,0
1740,SENDOUT_1,0
1741,SENDOUT_1,1
1742,SENDOUT_1,0
1743,SENDOUT_1,0
1744,SENDOUT_1,0
1745,SENDOUT_1,0
1746,SENDOUT_1,0
1747,SENDOUT_1,1
1748,SENDOUT_1,1
1749,SENDOUT_1,1
1750,SENDOUT_1,1
1751,SENDOUT_1,1
1752,SENDOUT_1,0
1753,SENDOUT_1,0
1754,SENDOUT_1,0
1755,SENDOUT_1,0
1756,SENDOUT_1,0
1757,SENDOUT_1,0
1758,SENDOUT_1,1
1759,SENDOUT_1,1
1760,SENDOUT_1,0
1761,SENDOUT_1,0
1762,SENDOUT_1,0
1763,SENDOUT_1,0
1764,SENDOUT_1,0
1765,SENDOUT_1,1
1766,SENDOUT_1,0
1767,SENDOUT_1,0
1768,SENDOUT_1,0
1769,SENDOUT_1,1
1770,SENDOUT_1,1
1771,SENDOUT_1,0
1772,SENDOUT_1,1
1773,SENDOUT_1,1
1774,SENDOUT_1,1
1775,SENDOUT_1,0
1776,SENDOUT_1,0
1777,SENDOUT_1,0
1778,SENDOUT_1,0
1779,SENDOUT_1,1
1780,SENDOUT_1,0
1781,SENDOUT_1,1
1782,SENDOUT_1,0
1783,SENDOUT_1,1
1784,SENDOUT_1,0
1785,SENDOUT_1,0
1786,SENDOUT_1,0
1787,SENDOUT_1,0
1788,SENDOUT_1,1
1789,SENDOUT_1,1
1790,SENDOUT_1,0
1791,SENDOUT_1,1
1792,SENDOUT_1,0
1793,SENDOUT_1,1
1794,SENDOUT_1,0
1795,SENDOUT_1,1
1796,SENDOUT_1,1
1797,SENDOUT_1,0
1798,SENDOUT_1,0
1799,SENDOUT_1,0
1800,SENDOUT_1,0
1801,SENDOUT_1,1
1802,SENDOUT_1,0
1803,SENDOUT_1,1
1804,SENDOUT_1,1
1805,SENDOUT_1,1
1806,SENDOUT_1,1
1807,SENDOUT_1,1
1808,SENDOUT_1,0
1809,SENDOUT_1,0
1810,SENDOUT_1,1
1811,SENDOUT_1,0
1812,SENDOUT_1,1
1813,SENDOUT_1,0
1814,SENDOUT_1,1
1815,SENDOUT_1,0
1816,SENDOUT_1,1
1817,SENDOUT_1,0
1818,SENDOUT_1,1
1819,SENDOUT_1,1
1820,SENDOUT_1,1
1821,SENDOUT_1,0
1822,SENDOUT_1,1
1823,SENDOUT_1,1
1824,SENDOUT_1,0
1825,SENDOUT_1,0
1826,SENDOUT_1,1
1827,SENDOUT_1,1
1828,SENDOUT_1,1
1829,SENDOUT_1,0
1830,SENDOUT_1,1
1831,SENDOUT_1,1
1832,SENDOUT_1,0
1833,SENDOUT_1,1
1834,SENDOUT_1,1
1835,SENDOUT_1,1
1836,SENDOUT_1,0
1837,SENDOUT_1,1
1838,SENDOUT_1,0
1839,SENDOUT_1,0
1840,SENDOUT_1,1
1841,SENDOUT_1,0
1842,SENDOUT_1,1
1843,SENDOUT_1,0
1844,SENDOUT_1,0
1845,SENDOUT_1,1
1846,SENDOUT_1,0
1847,SENDOUT_1,0
1848,SENDOUT_1,1
1849,SENDOUT_1,0
1850,SENDOUT_1,1
1851,SENDOUT_1,1
1852,SENDOUT_1,1
1853,SENDOUT_1,1
1854,SENDOUT_1,0
1855,SENDOUT_1,0
1856,SENDOUT_1,1
1857,SENDOUT_1,1
1858,SENDOUT_1,0
1859,SENDOUT_1,0
1860,SENDOUT_1,0
1861,SENDOUT_1,1
1862,SENDOUT_1,0
1863,SENDOUT_1,1
1864,SENDOUT_1,0
1865,SENDOUT_1,0
1866,SENDOUT_1,0
1867,SENDOUT_1,0
1868,SENDOUT_1,1
1869,SENDOUT_1,0
1870,SENDOUT_1,0
1871,SENDOUT_1,1
1872,SENDOUT_1,0
1873,SENDOUT_1,1
1874,SENDOUT_1,0
1875,SENDOUT_1,1
1876,SENDOUT_1,0
1877,SENDOUT_1,0
1878,SENDOUT_1,1
1879,SENDOUT_1,1
1880,SENDOUT_1,0
1881,SENDOUT_1,0
1882,SENDOUT_1,1
1883,SENDOUT_1,1
1884,SENDOUT_1,1
1885,SENDOUT_1,0
1886,SENDOUT_1,1
1887,SENDOUT_1,1
1888,SENDOUT_1,0
1889,SENDOUT_1,1
1890,SENDOUT_1,1
1891,SENDOUT_1,0
1892,SENDOUT_1,0
1893,SENDOUT_1,0
1894,SENDOUT_1,1
1895,SENDOUT_1,0
1896,SENDOUT_1,1
1897,SENDOUT_1,1
1898,SENDOUT_1,1
1899,SENDOUT_1,0
1900,SENDOUT_1,1
1901,SENDOUT_1,1
1902,SENDOUT_1,0
1903,SENDOUT_1,1
1904,SENDOUT_1,1
1905,SENDOUT_1,0
1906,SENDOUT_1,1
1907,SENDOUT_1,0
1908,SENDOUT_1,0
1909,SENDOUT_1,0
1910,SENDOUT_1,0
1911,SENDOUT_1,0
1912,SENDOUT_1,0
1913,SENDOUT_1,1
1914,SENDOUT_1,1
1915,SENDOUT_1,0
1916,SENDOUT_1,1
1917,SENDOUT_1,0
1918,SENDOUT_1,1
1919,SENDOUT_1,0
1920,SENDOUT_1,0
1921,SENDOUT_1,0
1922,SENDOUT_1,1
1923,SENDOUT_1,1
1924,SENDOUT_1,1
1925,SENDOUT_1,1
1926,SENDOUT_1,1
1927,SENDOUT_1,1
1928,SENDOUT_1,0
1929,SENDOUT_1,1
1930,SENDOUT_1,1
1931,SENDOUT_1,1
1932,SENDOUT_1,1
1933,SENDOUT_1,1
1934,SENDOUT_1,0
1935,SENDOUT_1,1
1936,SENDOUT_1,0
1937,SENDOUT_1,0
1938,SENDOUT_1,0
1939,SENDOUT_1,1
1940,SENDOUT_1,0
1941,SENDOUT_1,1
1942,SENDOUT_1,0
1943,SENDOUT_1,0
1944,SENDOUT_1,0
1945,SENDOUT_1,0
1946,SENDOUT_1,0
1947,SENDOUT_1,1
1948,SENDOUT_1,0
1949,SENDOUT_1,1
1950,SENDOUT_1,0
1951,SENDOUT_1,0
1952,SENDOUT_1,1
1953,SENDOUT_1,1
1954,SENDOUT_1,0
1955,SENDOUT_1,1
1956,SENDOUT_1,0
1957,SENDOUT_1,1
1958,SENDOUT_1,1
1959,SENDOUT_1,1
1960,SENDOUT_1,1
1961,SENDOUT_1,1
1962,SENDOUT_1,0
1963,SENDOUT_1,0
1964,SENDOUT_1,0
1965,SENDOUT_1,1
1966,SENDOUT_1,0
1967,SENDOUT_1,0
1968,SENDOUT_1,1
1969,SENDOUT_1,1
1970,SENDOUT_1,0
1971,SENDOUT_1,1
1972,SENDOUT_1,1
1973,SENDOUT_1,1
1974,SENDOUT_1,0
1975,SENDOUT_1,0
1976,SENDOUT_1,1
1977,SENDOUT_1,1
1978,SENDOUT_1,1
1979,SENDOUT_1,1
1980,SENDOUT_1,1
1981,SENDOUT_1,0
1982,SENDOUT_1,0
1983,SENDOUT_1,1
1984,SENDOUT_1,0
1985,SENDOUT_1,1
1986,SENDOUT_1,0
1987,SENDOUT_1,0
1988,SENDOUT_1,1
1989,SENDOUT_1,1
1990,SENDOUT_1,1
1991,SENDOUT_1,1
1992,SENDOUT_1,0
1993,SENDOUT_1,0
1994,SENDOUT_1,1
1995,SENDOUT_1,1
1996,SENDOUT_1,0
1997,SENDOUT_1,0
1998,SENDOUT_1,1
1999,SENDOUT_1,0
2000,SENDOUT_1,0
2001,SENDOUT_1,0
2002,SENDOUT_1,0
2003,SENDOUT_1,1
2004,SENDOUT_1,1
2005,SENDOUT_1,1
2006,SENDOUT_1,0
2007,SENDOUT_1,1
2008,SENDOUT_1,0
2009,SENDOUT_1,0
2010,SENDOUT_1,0
2011,SENDOUT_1,1
2012,SENDOUT_1,0
2013,SENDOUT_1,0
2014,SENDOUT_1,1
2015,SENDOUT_1,1
2016,SENDOUT_1,0
2017,SENDOUT_1,0
2018,SENDOUT_1,0
2019,SENDOUT_1,1
2020,SENDOUT_1,0
2021,SENDOUT_1,1
2022,SENDOUT_1,0
2023,SENDOUT_1,0
2024,SENDOUT_1,0
2025,SENDOUT_1,0
2026,SENDOUT_1,1
2027,SENDOUT_1,0
2028,SENDOUT_1,0
2029,SENDOUT_1,1
2030,SENDOUT_1,0
2031,SENDOUT_1,0
2032,SENDOUT_1,1
2033,SENDOUT_1,1
2034,SENDOUT_1,1
2035,SENDOUT_1,1
2036,SENDOUT_1,0
2037,SENDOUT_1,0
2038,SENDOUT_1,0
2039,SENDOUT_1,0
2040,SENDOUT_1,0
2041,SENDOUT_1,0
2042,SENDOUT_1,1
2043,SENDOUT_1,0
2044,SENDOUT_1,1
2045,SENDOUT_1,1
2046,SENDOUT_1,0
2047,SENDOUT_1,1
2048,SENDOUT_1,0
2049,SENDOUT_1,1
2050,SENDOUT_1,0
2051,SENDOUT_1,1
2052,SENDOUT_1,1
2053,SENDOUT_1,1
2054,SENDOUT_1,0
2055,SENDOUT_1,1
2056,SENDOUT_1,0
2057,SENDOUT_1,0
2058,SENDOUT_1,1
2059,SENDOUT_1,1
2060,SENDOUT_1,0
2061,SENDOUT_1,1
2062,SENDOUT_1,0
2063,SENDOUT_1,0
2064,SENDOUT_1,0
2065,SENDOUT_1,0
2066,SENDOUT_1,0
